year,week,player,pos,base_proj,var_proj,actual,var_error,perstat_shift,abs_error
2025,10,Christian McCaffrey,RB,13.17,13.26,17.6,-4.34,0.09,4.34
2025,15,Devaughn Vele,WR,7.37,7.56,11.9,-4.34,0.19,4.34
2025,11,Rome Odunze,WR,10.44,10.44,6.1,4.34,0.0,4.34
2024,5,Raheem Mostert,RB,7.37,7.46,11.8,-4.34,0.09,4.34
2025,9,Chris Olave,WR,11.98,13.04,8.7,4.34,1.06,4.34
2024,12,Cade Otton,TE,8.52,8.33,4.0,4.33,-0.19,4.33
2024,9,Josh Jacobs,RB,17.04,17.13,12.8,4.33,0.09,4.33
2024,13,A.J. Brown,WR,16.11,15.92,11.6,4.32,-0.19,4.32
2025,9,Wan'Dale Robinson,WR,9.19,9.29,13.6,-4.31,0.1,4.31
2024,14,Drake London,WR,15.83,16.31,12.0,4.31,0.48,4.31
2024,8,Tank Dell,WR,9.39,9.19,13.5,-4.31,-0.2,4.31
2024,10,Dalton Kincaid,TE,9.09,8.71,4.4,4.31,-0.38,4.31
2024,13,Rome Odunze,WR,8.43,8.81,4.5,4.31,0.38,4.31
2024,11,Nico Collins,WR,14.0,13.71,9.4,4.31,-0.29,4.31
2024,14,Jonnu Smith,TE,9.38,9.09,13.4,-4.31,-0.29,4.31
2024,13,Jakobi Meyers,WR,10.44,11.4,15.7,-4.3,0.96,4.3
2024,16,Bo Nix,QB,16.28,16.72,21.02,-4.3,0.44,4.3
2025,15,Drake Maye,QB,16.35,16.2,20.5,-4.3,-0.15,4.3
2024,5,Tank Dell,WR,11.79,11.6,7.3,4.3,-0.19,4.3
2024,9,Will Dissly,TE,7.1,7.19,2.9,4.29,0.09,4.29
2024,6,J.K. Dobbins,RB,13.82,13.91,18.2,-4.29,0.09,4.29
2024,9,Tua Tagovailoa,QB,13.11,13.25,17.54,-4.29,0.14,4.29
2025,8,Jalen Hurts,QB,21.51,21.07,25.36,-4.29,-0.44,4.29
2025,7,Tyler Warren,TE,12.8,12.61,16.9,-4.29,-0.19,4.29
2024,7,Derrick Henry,RB,21.18,20.91,25.2,-4.29,-0.27,4.29
2025,4,Davante Adams,WR,11.69,11.31,15.6,-4.29,-0.38,4.29
2025,14,Colston Loveland,TE,8.24,8.62,12.9,-4.28,0.38,4.28
2024,3,Travis Kelce,TE,11.66,11.28,7.0,4.28,-0.38,4.28
2025,4,Jaylen Waddle,WR,12.27,12.08,7.8,4.28,-0.19,4.28
2025,18,Mike Gesicki,TE,8.24,7.57,3.3,4.27,-0.67,4.27
2024,5,Tutu Atwell,WR,8.23,8.23,12.5,-4.27,0.0,4.27
2024,4,Chris Godwin Jr.,WR,16.98,17.17,12.9,4.27,0.19,4.27
2024,8,Stefon Diggs,WR,8.62,8.43,12.7,-4.27,-0.19,4.27
2025,15,Lamar Jackson,QB,19.52,18.86,14.6,4.26,-0.66,4.26
2025,11,Jaylen Waddle,WR,12.65,12.46,8.2,4.26,-0.19,4.26
2024,12,Jerry Jeudy,WR,9.67,10.25,14.5,-4.25,0.58,4.25
2025,12,AJ Barner,TE,8.52,8.05,3.8,4.25,-0.47,4.25
2025,6,TreVeyon Henderson,RB,8.93,8.84,4.6,4.24,-0.09,4.24
2024,18,Rico Dowdle,RB,11.97,12.16,16.4,-4.24,0.19,4.24
2025,6,Khalil Shakir,WR,10.83,10.54,6.3,4.24,-0.29,4.24
2025,18,Ryan Flournoy,WR,7.85,7.56,11.8,-4.24,-0.29,4.24
2024,12,Dallas Goedert,TE,10.71,10.14,5.9,4.24,-0.57,4.24
2024,11,Drake London,WR,13.23,13.33,9.1,4.23,0.1,4.23
2025,6,Keon Coleman,WR,8.62,8.33,4.1,4.23,-0.29,4.23
2025,5,Drake Maye,QB,16.2,16.35,12.12,4.23,0.15,4.23
2025,6,Travis Kelce,TE,10.14,9.57,13.8,-4.23,-0.57,4.23
2024,12,Kareem Hunt,RB,16.21,15.93,11.7,4.23,-0.28,4.23
2024,18,Ladd McConkey,WR,12.56,12.27,16.5,-4.23,-0.29,4.23
2024,8,Evan Engram,TE,9.47,9.38,13.6,-4.22,-0.09,4.22
2024,9,Geno Smith,QB,17.97,17.9,22.12,-4.22,-0.07,4.22
2024,6,Bijan Robinson,RB,22.01,21.28,25.5,-4.22,-0.73,4.22
2024,12,Bryce Young,QB,11.85,12.3,16.52,-4.22,0.45,4.22
2025,4,Travis Etienne,RB,15.2,15.29,19.5,-4.21,0.09,4.21
2024,15,Tony Pollard,RB,12.53,12.71,8.5,4.21,0.18,4.21
2025,11,Jacoby Brissett,QB,17.68,17.68,21.88,-4.2,0.0,4.2
2025,3,Marvin Harrison Jr.,WR,11.4,11.6,7.4,4.2,0.2,4.2
2024,9,DJ Moore,WR,11.4,11.5,7.3,4.2,0.1,4.2
2024,9,Derrick Henry,RB,22.38,22.1,26.3,-4.2,-0.28,4.2
2024,8,Brian Robinson,RB,12.8,12.8,8.6,4.2,0.0,4.2
2024,6,DeVonta Smith,WR,11.5,11.21,15.4,-4.19,-0.29,4.19
2024,3,Justin Fields,QB,13.99,14.21,18.4,-4.19,0.22,4.19
2025,7,Tyler Higbee,TE,9.28,9.09,4.9,4.19,-0.19,4.19
2024,11,Rashod Bateman,WR,9.39,9.19,5.0,4.19,-0.2,4.19
2024,13,Demarcus Robinson,WR,8.91,8.71,12.9,-4.19,-0.2,4.19
2024,16,Zay Flowers,WR,11.4,11.12,15.3,-4.18,-0.28,4.18
2025,3,Rome Odunze,WR,19.67,19.38,15.2,4.18,-0.29,4.18
2025,12,Jauan Jennings,WR,10.25,10.92,15.1,-4.18,0.67,4.18
2025,9,Kendrick Bourne,WR,9.77,9.58,5.4,4.18,-0.19,4.18
2025,7,DJ Moore,WR,12.37,12.37,8.2,4.17,0.0,4.17
2025,6,Aaron Rodgers,QB,13.25,13.33,17.5,-4.17,0.08,4.17
2024,13,Dallas Goedert,TE,8.52,8.33,12.5,-4.17,-0.19,4.17
2024,9,Hunter Henry,TE,8.24,8.43,12.6,-4.17,0.19,4.17
2024,4,DK Metcalf,WR,19.57,19.57,15.4,4.17,0.0,4.17
2025,10,Zach Charbonnet,RB,10.87,10.13,14.3,-4.17,-0.74,4.17
2024,11,Rome Odunze,WR,7.95,8.33,12.5,-4.17,0.38,4.17
2024,11,Pat Freiermuth,TE,7.57,7.57,3.4,4.17,0.0,4.17
2025,13,Justin Herbert,QB,17.38,17.01,12.84,4.17,-0.37,4.17
2025,3,Josh Allen,QB,20.03,18.86,23.02,-4.16,-1.17,4.16
2025,16,Saquon Barkley,RB,17.22,17.04,21.2,-4.16,-0.18,4.16
2025,7,CeeDee Lamb,WR,18.8,17.84,22.0,-4.16,-0.96,4.16
2025,10,Kyren Williams,RB,18.61,18.24,22.4,-4.16,-0.37,4.16
2025,18,Tyler Shough,QB,17.31,17.6,21.76,-4.16,0.29,4.16
2024,13,T.J. Hockenson,TE,10.23,9.95,5.8,4.15,-0.28,4.15
2025,5,Zach Charbonnet,RB,7.65,7.65,11.8,-4.15,0.0,4.15
2025,9,Keon Coleman,WR,7.95,7.85,3.7,4.15,-0.1,4.15
2025,16,Brian Thomas Jr.,WR,7.85,7.95,3.8,4.15,0.1,4.15
2025,16,Caleb Williams,QB,17.01,16.87,21.0,-4.13,-0.14,4.13
2025,11,Chuba Hubbard,RB,7.74,7.92,3.8,4.12,0.18,4.12
2025,3,Drake Maye,QB,15.02,15.1,19.22,-4.12,0.08,4.12
2024,18,Adam Thielen,WR,13.42,13.52,9.4,4.12,0.1,4.12
2024,9,Evan Engram,TE,7.0,7.38,11.5,-4.12,0.38,4.12
2024,15,Khalil Shakir,WR,12.17,11.79,15.9,-4.11,-0.38,4.11
2025,13,Dallas Goedert,TE,9.19,8.81,4.7,4.11,-0.38,4.11
2024,11,Tyjae Spears,RB,6.91,6.91,2.8,4.11,0.0,4.11
2025,3,Travis Kelce,TE,11.18,10.71,6.6,4.11,-0.47,4.11
2024,10,Ladd McConkey,WR,11.31,11.31,7.2,4.11,0.0,4.11
2024,10,Josh Palmer,WR,8.71,8.71,4.6,4.11,0.0,4.11
2025,7,Ladd McConkey,WR,11.89,11.6,15.7,-4.1,-0.29,4.1
2024,11,Christian McCaffrey,RB,19.25,18.7,14.6,4.1,-0.55,4.1
2024,3,Alexander Mattison,RB,9.4,9.3,13.4,-4.1,-0.1,4.1
2024,14,DeAndre Hopkins,WR,9.19,9.1,13.2,-4.1,-0.09,4.1
2025,14,Jordan Love,QB,15.54,15.17,19.26,-4.09,-0.37,4.09
2024,14,Patrick Mahomes,QB,18.41,18.19,14.1,4.09,-0.22,4.09
2024,13,Malik Nabers,WR,10.54,11.21,15.3,-4.09,0.67,4.09
2025,10,Courtland Sutton,WR,9.77,9.48,5.4,4.08,-0.29,4.08
2024,5,Trevor Lawrence,QB,17.46,17.16,21.24,-4.08,-0.3,4.08
2025,9,Travis Kelce,TE,9.0,8.52,12.6,-4.08,-0.48,4.08
2025,3,Marquise Brown,WR,12.65,12.27,8.2,4.07,-0.38,4.07
2025,11,Troy Franklin,WR,8.14,8.33,12.4,-4.07,0.19,4.07
2024,14,Josh Oliver,TE,7.95,7.67,3.6,4.07,-0.28,4.07
2025,4,Cam Skattebo,RB,8.66,8.93,13.0,-4.07,0.27,4.07
2025,7,Alec Pierce,WR,10.73,10.73,14.8,-4.07,0.0,4.07
2024,7,Malik Nabers,WR,12.37,12.17,8.1,4.07,-0.2,4.07
2024,9,Calvin Ridley,WR,8.04,8.23,12.3,-4.07,0.19,4.07
2025,16,C.J. Stroud,QB,16.06,15.54,11.48,4.06,-0.52,4.06
2025,11,Tre Tucker,WR,10.64,10.64,14.7,-4.06,0.0,4.06
2025,15,Kendrick Bourne,WR,8.14,7.75,3.7,4.05,-0.39,4.05
2025,4,Isiah Pacheco,RB,8.75,8.75,12.8,-4.05,0.0,4.05
2025,3,Brenton Strange,TE,8.05,8.05,12.1,-4.05,0.0,4.05
2024,18,J.K. Dobbins,RB,14.64,14.55,10.5,4.05,-0.09,4.05
2024,16,Isaiah Likely,TE,8.24,7.86,11.9,-4.04,-0.38,4.04
2024,5,CeeDee Lamb,WR,15.25,15.44,11.4,4.04,0.19,4.04
2025,7,Breece Hall,RB,11.05,11.24,7.2,4.04,0.19,4.04
2025,4,Zach Ertz,TE,10.04,10.14,6.1,4.04,0.1,4.04
2025,10,Rashod Bateman,WR,7.85,8.04,4.0,4.04,0.19,4.04
2025,18,Jerry Jeudy,WR,8.04,8.23,4.2,4.03,0.19,4.03
2024,3,Bijan Robinson,RB,17.22,17.22,13.2,4.02,0.0,4.02
2024,11,Josh Allen,QB,20.26,19.96,23.98,-4.02,-0.3,4.02
2024,15,Brock Bowers,TE,9.95,10.52,6.5,4.02,0.57,4.02
2025,4,Nico Collins,WR,16.11,15.92,11.9,4.02,-0.19,4.02
2025,5,Ashton Jeanty,RB,11.79,11.88,15.9,-4.02,0.09,4.02
2025,6,Olamide Zaccheaus,WR,8.81,8.81,4.8,4.01,0.0,4.01
2024,9,Bucky Irving,RB,10.04,10.41,6.4,4.01,0.37,4.01
2024,16,T.J. Hockenson,TE,8.81,8.71,4.7,4.01,-0.1,4.01
2024,17,Davante Adams,WR,13.04,13.71,9.7,4.01,0.67,4.01
2024,7,Juwan Johnson,TE,8.9,8.81,4.8,4.01,-0.09,4.01
2025,14,Derrick Henry,RB,15.29,15.2,11.2,4.0,-0.09,4.0
2024,3,Dalton Schultz,TE,7.38,7.1,3.1,4.0,-0.28,4.0
2025,4,Keon Coleman,WR,12.37,11.5,7.5,4.0,-0.87,4.0
2025,8,Josh Allen,QB,19.74,19.22,23.22,-4.0,-0.52,4.0
2025,13,Mack Hollins,WR,9.67,9.29,5.3,3.99,-0.38,3.99
2024,15,Puka Nacua,WR,13.81,13.81,17.8,-3.99,0.0,3.99
2024,17,Amon-Ra St. Brown,WR,16.5,16.02,20.0,-3.98,-0.48,3.98
2024,8,Bucky Irving,RB,11.42,11.42,15.4,-3.98,0.0,3.98
2025,3,Jonnu Smith,TE,9.28,9.28,5.3,3.98,0.0,3.98
2024,14,Jerry Jeudy,WR,12.85,13.42,17.4,-3.98,0.57,3.98
2024,13,Zach Ertz,TE,8.9,8.52,12.5,-3.98,-0.38,3.98
2025,10,Ashton Jeanty,RB,11.05,11.33,15.3,-3.97,0.28,3.97
2024,16,Travis Etienne,RB,8.75,9.67,5.7,3.97,0.92,3.97
2024,3,Chris Godwin Jr.,WR,14.19,13.33,17.3,-3.97,-0.86,3.97
2024,9,Drake London,WR,15.73,14.67,10.7,3.97,-1.06,3.97
2025,10,Kyle Pitts,TE,9.76,9.76,5.8,3.96,0.0,3.96
2024,10,Derek Carr,QB,16.35,16.5,20.46,-3.96,0.15,3.96
2024,15,Trey McBride,TE,14.41,13.75,17.7,-3.95,-0.66,3.95
2025,5,Cooper Kupp,WR,8.04,7.95,11.9,-3.95,-0.09,3.95
2025,15,Chris Godwin Jr.,WR,10.35,10.06,14.0,-3.94,-0.29,3.94
2025,5,David Montgomery,RB,14.37,14.28,18.22,-3.94,-0.09,3.94
2025,7,D'Andre Swift,RB,16.95,16.86,20.8,-3.94,-0.09,3.94
2024,7,Michael Pittman,WR,13.33,13.23,9.3,3.93,-0.1,3.93
2025,12,Cooper Kupp,WR,8.62,8.33,4.4,3.93,-0.29,3.93
2025,9,Jacory Croskey-Merritt,RB,8.93,9.03,5.1,3.93,0.1,3.93
2024,11,CeeDee Lamb,WR,15.63,14.67,18.6,-3.93,-0.96,3.93
2025,8,Dalton Schultz,TE,8.24,8.33,4.4,3.93,0.09,3.93
2024,8,Joe Burrow,QB,17.09,16.79,12.86,3.93,-0.3,3.93
2024,9,Amon-Ra St. Brown,WR,14.96,14.67,18.6,-3.93,-0.29,3.93
2024,11,Brian Thomas Jr.,WR,10.06,9.67,13.6,-3.93,-0.39,3.93
2025,8,JuJu Smith-Schuster,WR,9.1,8.81,4.9,3.91,-0.29,3.91
2025,12,Tyjae Spears,RB,9.12,10.41,6.5,3.91,1.29,3.91
2024,7,Tyler Allgeier,RB,9.76,9.4,5.5,3.9,-0.36,3.9
2025,3,George Pickens,WR,14.29,13.9,17.8,-3.9,-0.39,3.9
2024,16,Ja'Marr Chase,WR,27.45,26.3,22.4,3.9,-1.15,3.9
2024,4,Alvin Kamara,RB,20.72,21.0,24.9,-3.9,0.28,3.9
2024,12,Marvin Harrison Jr.,WR,11.6,11.6,7.7,3.9,0.0,3.9
2025,7,Zach Ertz,TE,9.38,8.81,12.7,-3.89,-0.57,3.89
2025,15,Marcus Mariota,QB,18.63,18.63,14.74,3.89,0.0,3.89
2025,18,Mike Evans,WR,9.39,9.29,5.4,3.89,-0.1,3.89
2025,6,Alvin Kamara,RB,16.3,16.49,12.6,3.89,0.19,3.89
2024,3,DJ Moore,WR,11.21,11.31,15.2,-3.89,0.1,3.89
2024,8,Aaron Jones,RB,15.75,15.38,11.5,3.88,-0.37,3.88
2025,10,Cedric Tillman,WR,6.89,6.98,3.1,3.88,0.09,3.88
2025,3,Quentin Johnston,WR,11.12,11.02,14.9,-3.88,-0.1,3.88
2025,18,DeVonta Smith,WR,11.98,12.08,8.2,3.88,0.1,3.88
2025,9,Aaron Jones,RB,7.55,7.92,11.8,-3.88,0.37,3.88
2025,4,Kyren Williams,RB,14.46,14.28,10.4,3.88,-0.18,3.88
2024,5,Gardner Minshew,QB,11.12,11.56,7.68,3.88,0.44,3.88
2025,7,C.J. Stroud,QB,17.16,17.53,13.66,3.87,0.37,3.87
2025,15,Tyler Shough,QB,13.92,14.21,18.08,-3.87,0.29,3.87
2025,17,Rico Dowdle,RB,12.71,13.17,9.3,3.87,0.46,3.87
2025,11,Matthew Golden,WR,7.37,7.27,3.4,3.87,-0.1,3.87
2024,6,C.J. Stroud,QB,14.51,14.51,18.38,-3.87,0.0,3.87
2024,7,Chris Godwin Jr.,WR,17.56,17.36,13.5,3.86,-0.2,3.86
2024,9,Jerry Jeudy,WR,10.25,10.44,14.3,-3.86,0.19,3.86
2025,6,Dak Prescott,QB,18.86,18.49,22.34,-3.85,-0.37,3.85
2024,8,Malik Nabers,WR,10.73,10.25,14.1,-3.85,-0.48,3.85
2024,13,Jonathan Taylor,RB,13.45,13.45,17.3,-3.85,0.0,3.85
2024,9,Ja'Marr Chase,WR,15.63,15.15,11.3,3.85,-0.48,3.85
2025,6,Dyami Brown,WR,7.85,7.85,4.0,3.85,0.0,3.85
2025,18,Jaylen Warren,RB,10.96,11.05,14.9,-3.85,0.09,3.85
2025,13,Ladd McConkey,WR,10.25,10.06,13.9,-3.84,-0.19,3.84
2024,18,Tony Pollard,RB,9.95,10.04,6.2,3.84,0.09,3.84
2025,14,Cooper Kupp,WR,7.95,7.66,11.5,-3.84,-0.29,3.84
2025,13,Trevor Lawrence,QB,18.04,17.82,21.66,-3.84,-0.22,3.84
2025,10,Dallas Goedert,TE,12.13,12.13,8.3,3.83,0.0,3.83
2024,15,D'Andre Swift,RB,12.62,13.72,9.9,3.82,1.1,3.82
2025,11,Bo Nix,QB,16.2,16.42,12.6,3.82,0.22,3.82
2025,13,Harold Fannin Jr.,TE,6.62,7.48,11.3,-3.82,0.86,3.82
2024,7,Drake London,WR,15.06,14.48,18.3,-3.82,-0.58,3.82
2025,3,Spencer Rattler,QB,14.88,15.54,11.72,3.82,0.66,3.82
2024,3,Adam Thielen,WR,9.1,9.19,13.0,-3.81,0.09,3.81
2025,6,Justin Herbert,QB,15.1,14.95,18.76,-3.81,-0.15,3.81
2024,10,Amon-Ra St. Brown,WR,14.67,14.19,18.0,-3.81,-0.48,3.81
2024,3,Josh Reynolds,WR,9.39,9.39,5.6,3.79,0.0,3.79
2024,4,Sam Darnold,QB,16.64,16.72,20.5,-3.78,0.08,3.78
2024,9,Malik Nabers,WR,11.31,11.12,14.9,-3.78,-0.19,3.78
2024,10,Tank Dell,WR,12.08,12.08,8.3,3.78,0.0,3.78
2025,17,Troy Franklin,WR,9.77,9.48,5.7,3.78,-0.29,3.78
2025,4,Jared Goff,QB,17.09,16.5,12.72,3.78,-0.59,3.78
2025,16,Jaylen Waddle,WR,8.33,8.43,12.2,-3.77,0.1,3.77
2024,6,Rome Odunze,WR,9.77,9.77,6.0,3.77,0.0,3.77
2025,17,Bucky Irving,RB,12.16,12.07,8.3,3.77,-0.09,3.77
2024,17,Aaron Jones,RB,15.66,15.47,11.7,3.77,-0.19,3.77
2025,7,Rachaad White,RB,12.25,12.16,8.4,3.76,-0.09,3.76
2024,5,Jaleel McLaughlin,RB,7.55,7.74,11.5,-3.76,0.19,3.76
2024,12,George Pickens,WR,12.27,12.56,8.8,3.76,0.29,3.76
2025,13,Michael Wilson,WR,10.16,10.35,6.6,3.75,0.19,3.75
2024,3,Jaylen Waddle,WR,10.06,10.35,6.6,3.75,0.29,3.75
2024,7,Aaron Rodgers,QB,16.64,16.79,13.04,3.75,0.15,3.75
2025,7,Isiah Pacheco,RB,8.84,8.66,12.4,-3.74,-0.18,3.74
2025,6,Alec Pierce,WR,11.12,10.54,6.8,3.74,-0.58,3.74
2025,8,Christian McCaffrey,RB,13.26,13.54,9.8,3.74,0.28,3.74
2024,5,Tre Tucker,WR,7.75,8.33,4.6,3.73,0.58,3.73
2024,16,Mike Evans,WR,16.11,15.63,11.9,3.73,-0.48,3.73
2024,13,Drake Maye,QB,15.39,15.69,19.42,-3.73,0.3,3.73
2025,7,Amon-Ra St. Brown,WR,18.61,16.88,20.6,-3.72,-1.73,3.72
2024,18,Russell Wilson,QB,15.39,15.24,11.52,3.72,-0.15,3.72
2025,10,Deebo Samuel Sr.,WR,9.39,9.19,12.9,-3.71,-0.2,3.71
2025,12,Drake Maye,QB,20.48,19.67,15.96,3.71,-0.81,3.71
2024,17,Josh Downs,WR,9.1,8.91,5.2,3.71,-0.19,3.71
2024,17,A.J. Brown,WR,16.21,16.31,12.6,3.71,0.1,3.71
2024,6,Tony Pollard,RB,14.09,14.09,17.8,-3.71,0.0,3.71
2025,14,Trey McBride,TE,14.03,14.51,10.8,3.71,0.48,3.71
2025,9,Noah Fant,TE,7.19,7.1,10.8,-3.7,-0.09,3.7
2024,8,D'Andre Swift,RB,15.11,15.2,18.9,-3.7,0.09,3.7
2025,13,Bucky Irving,RB,20.17,19.8,16.1,3.7,-0.37,3.7
2024,16,David Njoku,TE,10.23,10.9,14.6,-3.7,0.67,3.7
2024,7,Tyler Huntley,QB,13.11,13.18,9.48,3.7,0.07,3.7
2024,11,T.J. Hockenson,TE,7.1,7.0,3.3,3.7,-0.1,3.7
2024,16,Marvin Harrison Jr.,WR,11.98,11.6,7.9,3.7,-0.38,3.7
2024,17,Tyrone Tracy Jr.,RB,12.71,12.99,9.3,3.69,0.28,3.69
2024,17,Jalen Coker,WR,8.91,9.19,5.5,3.69,0.28,3.69
2025,3,Harold Fannin Jr.,TE,9.28,9.19,5.5,3.69,-0.09,3.69
2025,8,Matthew Golden,WR,7.18,7.08,3.4,3.68,-0.1,3.68
2024,12,Derrick Henry,RB,17.96,17.68,14.0,3.68,-0.28,3.68
2025,8,George Pickens,WR,11.21,11.12,14.8,-3.68,-0.09,3.68
2025,10,Wan'Dale Robinson,WR,8.33,8.52,12.2,-3.68,0.19,3.68
2025,17,RJ Harvey,RB,15.11,14.92,18.6,-3.68,-0.19,3.68
2025,15,Jordan Addison,WR,12.37,12.27,8.6,3.67,-0.1,3.67
2024,17,Alexander Mattison,RB,8.47,8.47,4.8,3.67,0.0,3.67
2025,4,Trevor Lawrence,QB,15.17,15.32,11.66,3.66,0.15,3.66
2025,16,Mike Evans,WR,10.64,10.44,14.1,-3.66,-0.2,3.66
2025,15,Saquon Barkley,RB,13.72,13.54,17.2,-3.66,-0.18,3.66
2024,17,Nico Collins,WR,12.46,12.56,8.9,3.66,0.1,3.66
2024,9,Jayden Reed,WR,12.65,12.65,16.3,-3.65,0.0,3.65
2025,6,Spencer Rattler,QB,14.58,14.73,11.08,3.65,0.15,3.65
2025,14,Matthew Stafford,QB,20.48,19.59,23.24,-3.65,-0.89,3.65
2025,7,Jordan Love,QB,17.46,17.01,13.36,3.65,-0.45,3.65
2025,7,Trevor Lawrence,QB,13.84,13.99,17.64,-3.65,0.15,3.65
2025,6,A.J. Brown,WR,10.44,10.35,14.0,-3.65,-0.09,3.65
2025,8,Pat Freiermuth,TE,7.86,7.95,4.3,3.65,0.09,3.65
2024,10,Davante Adams,WR,12.94,12.75,9.1,3.65,-0.19,3.65
2025,11,Drake London,WR,15.34,15.25,18.9,-3.65,-0.09,3.65
2025,10,Justin Herbert,QB,18.56,18.34,14.7,3.64,-0.22,3.64
2024,3,Jakobi Meyers,WR,17.65,17.56,21.2,-3.64,-0.09,3.64
2024,17,Jauan Jennings,WR,10.25,10.06,13.7,-3.64,-0.19,3.64
2025,12,Rachaad White,RB,8.66,8.84,5.2,3.64,0.18,3.64
2025,4,Tyler Allgeier,RB,7.46,7.46,11.1,-3.64,0.0,3.64
2024,11,DJ Moore,WR,9.67,10.06,13.7,-3.64,0.39,3.64
2025,9,James Cook,RB,17.22,17.13,13.5,3.63,-0.09,3.63
2025,7,Travis Etienne,RB,10.04,10.13,6.5,3.63,0.09,3.63
2024,5,Andrei Iosivas,WR,8.52,8.52,4.9,3.62,0.0,3.62
2025,7,Juwan Johnson,TE,8.9,9.28,12.9,-3.62,0.38,3.62
2025,9,Tony Pollard,RB,11.05,11.42,7.8,3.62,0.37,3.62
2024,5,James Cook,RB,14.37,14.28,17.9,-3.62,-0.09,3.62
2024,12,Alec Pierce,WR,8.52,8.52,4.9,3.62,0.0,3.62
2024,4,Justin Jefferson,WR,16.79,16.88,20.5,-3.62,0.09,3.62
2025,12,Xavier Legette,WR,8.62,8.81,5.2,3.61,0.19,3.61
2025,9,Puka Nacua,WR,20.05,19.19,22.8,-3.61,-0.86,3.61
2024,15,Jayden Daniels,QB,20.48,20.03,23.64,-3.61,-0.45,3.61
2024,12,Tucker Kraft,TE,7.1,7.0,10.6,-3.6,-0.1,3.6
2025,6,Jordan Love,QB,19.3,18.56,14.96,3.6,-0.74,3.6
2024,8,Deebo Samuel Sr.,WR,9.29,9.0,12.6,-3.6,-0.29,3.6
2024,8,David Montgomery,RB,11.61,11.33,14.92,-3.59,-0.28,3.59
2024,18,Jauan Jennings,WR,8.43,8.62,12.2,-3.58,0.19,3.58
2024,14,Cam Akers,RB,7.37,7.28,3.7,3.58,-0.09,3.58
2024,9,D'Andre Swift,RB,17.59,17.78,14.2,3.58,0.19,3.58
2025,18,Tony Pollard,RB,12.8,13.08,9.5,3.58,0.28,3.58
2024,15,Bryce Young,QB,15.47,15.54,11.96,3.58,0.07,3.58
2025,14,Andrei Iosivas,WR,7.27,7.27,3.7,3.57,0.0,3.57
2025,17,Hunter Henry,TE,11.09,10.33,13.9,-3.57,-0.76,3.57
2024,9,Brian Thomas Jr.,WR,9.48,9.77,6.2,3.57,0.29,3.57
2024,3,Rachaad White,RB,12.16,12.07,8.5,3.57,-0.09,3.57
2025,13,Brock Purdy,QB,13.4,13.55,17.12,-3.57,0.15,3.57
2025,4,TreVeyon Henderson,RB,9.12,9.03,12.6,-3.57,-0.09,3.57
2024,5,Travis Etienne,RB,15.75,15.57,12.0,3.57,-0.18,3.57
2025,16,Colston Loveland,TE,9.76,9.57,6.0,3.57,-0.19,3.57
2024,11,Jalen Tolbert,WR,8.04,7.66,4.1,3.56,-0.38,3.56
2025,10,Christian Watson,WR,10.16,10.06,6.5,3.56,-0.1,3.56
2025,12,Romeo Doubs,WR,7.85,7.85,4.3,3.55,0.0,3.55
2025,6,Rashid Shaheed,WR,10.44,10.35,6.8,3.55,-0.09,3.55
2025,13,Jared Goff,QB,17.53,17.09,20.64,-3.55,-0.44,3.55
2025,5,Harold Fannin Jr.,TE,7.76,7.76,11.3,-3.54,0.0,3.54
2024,17,Tyjae Spears,RB,9.58,9.76,13.3,-3.54,0.18,3.54
2025,13,Kenny Gainwell,RB,10.04,10.04,6.5,3.54,0.0,3.54
2024,15,Pat Freiermuth,TE,7.29,7.67,11.2,-3.53,0.38,3.53
2024,9,Joe Mixon,RB,12.89,13.08,16.6,-3.52,0.19,3.52
2024,13,Tee Higgins,WR,14.67,14.38,17.9,-3.52,-0.29,3.52
2025,5,Dalton Schultz,TE,7.38,7.48,11.0,-3.52,0.1,3.52
2025,15,Chimere Dike,WR,8.04,8.52,5.0,3.52,0.48,3.52
2024,9,Keon Coleman,WR,9.0,8.62,5.1,3.52,-0.38,3.52
2024,9,Keenan Allen,WR,11.02,11.12,7.6,3.52,0.1,3.52
2024,13,Jalen Hurts,QB,21.36,21.14,17.62,3.52,-0.22,3.52
2025,9,Nick Chubb,RB,6.91,6.91,3.4,3.51,0.0,3.51
2024,8,Mark Andrews,TE,11.18,11.09,14.6,-3.51,-0.09,3.51
2025,14,Tua Tagovailoa,QB,12.59,12.59,9.08,3.51,0.0,3.51
2024,5,Baker Mayfield,QB,19.74,19.89,23.4,-3.51,0.15,3.51
2024,9,Justin Herbert,QB,15.91,15.98,19.48,-3.5,0.07,3.5
2025,18,Tetairoa McMillan,WR,8.91,9.0,12.5,-3.5,0.09,3.5
2024,3,Davante Adams,WR,11.6,11.5,8.0,3.5,-0.1,3.5
2025,14,De'Von Achane,RB,20.91,21.0,17.5,3.5,0.09,3.5
2024,13,Drake London,WR,13.9,13.81,17.3,-3.49,-0.09,3.49
2025,14,Chase Brown,RB,15.01,15.01,18.5,-3.49,0.0,3.49
2024,13,Puka Nacua,WR,14.29,13.81,17.3,-3.49,-0.48,3.49
2025,9,Tyler Warren,TE,11.66,11.09,7.6,3.49,-0.57,3.49
2024,6,Brian Thomas Jr.,WR,9.29,9.19,5.7,3.49,-0.1,3.49
